id,age,color,latitude,longitude,date,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
17A-AM-1017-01,Adult,Gray,40.780358812240900,-73.971903621744600,2018-10-17,Above Ground,ground & tree,True,False,True,False,True,,False,False,False,False,True,False,False,True
40C-AM-1017-07,Adult,Gray,40.797568547096300,-73.956838227923300,2018-10-17,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
8A-PM-1014-01,Adult,Gray,40.773709213914000,-73.976730206737000,2018-10-14,Ground Plane,,False,False,True,True,False,,True,False,False,False,False,False,False,True
13C-PM-1019-05,Adult,Gray,40.776131146585700,-73.972212563004000,2018-10-19,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,True,True,False
4E-PM-1008-03,Adult,Gray,40.769237740146700,-73.975815232258700,2018-10-08,,,False,True,False,False,False,chasing #4,False,False,False,False,False,False,False,False
41E-PM-1013-05,Juvenile,Gray,40.797980039543300,-73.954092292214000,2018-10-13,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
3H-AM-1008-05,Adult,Gray,40.766370340454600,-73.973476264929800,2018-10-08,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,False
41E-AM-1007-02,Adult,Gray,40.798004127170000,-73.953940002823600,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
40E-AM-1014-03,Adult,Gray,40.796877459965400,-73.955489100354300,2018-10-14,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,True,False
2A-AM-1010-02,,Gray,40.768389666550200,-73.980961011717100,2018-10-10,Above Ground,perched on small fence,False,False,False,True,False,,False,False,False,False,True,False,False,True
3A-PM-1017-03,Adult,Cinnamon,40.769795014175100,-73.980166190393200,2018-10-17,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
30I-PM-1006-02,Adult,Gray,40.787875606758200,-73.957005612395300,2018-10-06,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,False,True
17C-PM-1013-01,Adult,Gray,40.779523878426600,-73.970340138568400,2018-10-13,Ground Plane,then perched on 2-ft high border fencing,False,False,False,False,True,,False,False,False,False,False,False,False,True
9A-AM-1013-04,Juvenile,Gray,40.774190801048400,-73.976769659152000,2018-10-13,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
9E-PM-1014-02,Juvenile,Gray,40.773167104924600,-73.972878380206700,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
41D-AM-1014-02,Adult,Gray,40.798757854112300,-73.955372671450400,2018-10-14,Above Ground,,False,False,False,False,False,jumping,False,False,False,False,False,False,True,False
14G-AM-1012-02,,Gray,40.775901392303400,-73.967900884967700,2018-10-12,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
7H-PM-1006-09,Adult,Black,40.769349932609500,-73.970457584892600,2018-10-06,Ground Plane,by tree,False,False,False,True,True,,False,False,False,True,False,True,False,True
38D-AM-1017-03,Adult,Gray,40.796268457326000,-73.957268697941200,2018-10-17,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,False,False
22F-AM-1007-03,Adult,Cinnamon,40.782596633236700,-73.963829899755400,2018-10-07,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
5I-AM-1010-01,Adult,Gray,40.768056087169500,-73.970075907397300,2018-10-10,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
12C-AM-1013-01,Adult,Gray,40.776108635243800,-73.972185479003800,2018-10-13,Ground Plane,,False,False,False,False,True,burying,False,False,False,False,False,False,True,False
3E-AM-1006-02,Adult,Gray,40.768239028258100,-73.976644058983600,2018-10-06,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True
3H-PM-1014-07,Adult,Gray,40.766424828356600,-73.972517486855600,2018-10-14,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
39D-AM-1008-03,Adult,Gray,40.796682311450800,-73.956366125687500,2018-10-08,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
9I-AM-1014-09,Adult,Gray,40.770516261619900,-73.968702778272600,2018-10-14,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,False,False
28D-AM-1012-04,Adult,Cinnamon,40.788382985151800,-73.962453873303700,2018-10-12,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
10G-AM-1006-07,Adult,Gray,40.772687376068700,-73.970690374054700,2018-10-06,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
1B-AM-1012-10,Juvenile,Gray,40.767872347100700,-73.980207925986600,2018-10-12,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
32D-PM-1006-04,Adult,Gray,40.791015767611900,-73.960239869094600,2018-10-06,Above Ground,,False,False,False,True,False,,False,False,False,False,True,False,True,False
5I-AM-1010-02,Adult,Gray,40.767694263969700,-73.970924400695600,2018-10-10,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
32F-PM-1008-05,Adult,Gray,40.790579407884300,-73.958870810348600,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
34E-PM-1006-01,Adult,Gray,40.792730121447600,-73.958417813526000,2018-10-06,Above Ground,,False,False,False,False,False,sitting and watching on a tree,False,False,False,False,False,False,True,False
2D-AM-1007-01,Adult,Gray,40.767517879754600,-73.977981196778800,2018-10-07,Ground Plane,,True,False,True,False,False,,False,False,False,False,False,False,False,False
3E-AM-1006-01,Adult,Gray,40.768303473906900,-73.975983065095700,2018-10-06,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
5I-AM-1010-05,Adult,Gray,40.768218714443200,-73.971020743853800,2018-10-10,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
3A-PM-1017-08,Adult,Cinnamon,40.769803431499300,-73.979915596608600,2018-10-17,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
4C-PM-1010-11,Adult,Gray,40.769716782800300,-73.977447585355000,2018-10-10,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,False,False
40E-PM-1017-02,Adult,Gray,40.797123533369900,-73.955018489069000,2018-10-17,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
38E-AM-1010-02,Adult,Gray,40.795809784936900,-73.956401142112200,2018-10-10,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
32I-AM-1013-04,Adult,Gray,40.788904050331600,-73.955288089270100,2018-10-13,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
19F-PM-1017-06,Adult,Gray,40.780282094386300,-73.965182838359200,2018-10-17,Ground Plane,,True,True,True,False,False,,False,False,False,False,True,True,False,False
13E-AM-1017-11,Adult,Gray,40.775981556612300,-73.970768362158400,2018-10-17,Above Ground,on/in log,True,False,False,False,False,,False,False,False,False,False,False,False,True
14F-PM-1012-07,Adult,Cinnamon,40.776597350972100,-73.969105732608800,2018-10-12,Ground Plane,,True,True,False,True,True,,False,False,False,False,False,False,True,False
19F-AM-1007-01,Adult,Cinnamon,40.779816063756100,-73.965818181301400,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
17D-AM-1008-06,,,40.779183512214700,-73.969574567203300,2018-10-08,Above Ground,"high in tree, couldn't see it, only heard it",False,False,False,False,False,,True,False,False,False,False,False,False,False
22F-AM-1007-04,Adult,Cinnamon,40.782563853736200,-73.963697184366500,2018-10-07,,,False,False,False,False,True,,False,False,False,False,False,False,True,False
37C-PM-1013-01,Adult,Gray,40.795798131089700,-73.958078560061700,2018-10-13,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
13E-PM-1008-05,Adult,Gray,40.776291214245700,-73.970595381455000,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
9A-PM-1010-01,Adult,,40.774454583585000,-73.976794914112300,2018-10-10,Ground Plane,by large tree in sectioned off area,False,False,True,False,False,i think it climbed the tree when i first saw it.,False,False,False,False,False,False,True,False
18C-PM-1018-08,Juvenile,Black,40.780230219279900,-73.969596498345400,2018-10-18,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
26I-PM-1010-04,Adult,Gray,40.784049260655200,-73.959452931098500,2018-10-10,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
21A-AM-1019-06,Juvenile,Gray,40.783824742236900,-73.969353372175000,2018-10-19,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
16D-AM-1007-02,Adult,Gray,40.778234391241700,-73.969803273470400,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
13G-PM-1008-03,Juvenile,Cinnamon,40.774530979415500,-73.968508063987300,2018-10-08,Above Ground,maple tree,False,False,True,False,False,,False,False,False,False,False,False,True,False
15I-AM-1008-05,Adult,Gray,40.775764307897300,-73.965609819414900,2018-10-08,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
7H-PM-1006-05,Adult,Gray,40.770112577324800,-73.970465600402000,2018-10-06,Ground Plane,"Ran across path to eat behind fence, next to the fence.",True,False,False,True,True,,False,False,False,False,True,False,False,True
32F-AM-1012-03,Adult,Gray,40.790390578700500,-73.958553766838200,2018-10-12,Above Ground,,False,False,True,False,False,bringing green leaves to nest,False,False,False,False,False,False,False,False
42H-AM-1019-01,Adult,Cinnamon,40.797225436004000,-73.950469354422500,2018-10-19,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
8I-AM-1006-12,Adult,Gray,40.770292942860400,-73.969126175593600,2018-10-06,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,True,False
40G-PM-1013-06,Juvenile,Gray,40.796066344257300,-73.952923020790800,2018-10-13,Ground Plane,along the road,False,False,False,True,False,,False,False,False,False,False,False,False,False
21G-AM-1014-03,Adult,Gray,40.780899961091400,-73.963858549251000,2018-10-14,Above Ground,,False,False,False,False,True,,False,False,False,False,True,False,True,False
38D-AM-1017-05,Adult,Gray,40.795981062234200,-73.957630447372200,2018-10-17,Ground Plane,,True,False,False,True,False,eating (nut),False,False,False,False,False,False,False,True
2C-AM-1010-09,Adult,Gray,40.767925939044800,-73.979356556436100,2018-10-10,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
3D-PM-1010-01,Adult,Gray,40.768101968385900,-73.977922828762900,2018-10-10,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
35F-PM-1012-01,Juvenile,Gray,40.793201415908700,-73.957013257093400,2018-10-12,Ground Plane,,True,False,False,True,True,,False,False,False,True,False,False,True,True
33B-AM-1010-06,Adult,Gray,40.793156066867200,-73.961547503801000,2018-10-10,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
35C-AM-1007-06,Adult,,40.794106200862600,-73.959281949196800,2018-10-07,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
38I-PM-1014-04,Adult,Gray,40.793627363692900,-73.951938788169200,2018-10-14,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
9H-PM-1018-01,Adult,Gray,40.771206214717100,-73.969556989704200,2018-10-18,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,True,False
9A-PM-1010-02,Adult,,40.774362775678000,-73.976798092512400,2018-10-10,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
7E-AM-1006-06,Adult,Gray,40.771494219625700,-73.973616988665500,2018-10-06,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,True,False,False
40C-AM-1017-06,Adult,Gray,40.798181446265000,-73.956200809768000,2018-10-17,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
14F-AM-1007-03,Adult,Gray,40.776340465695000,-73.969158575619100,2018-10-07,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
4D-PM-1008-14,Adult,Cinnamon,40.769159877301700,-73.977202657267400,2018-10-08,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5E-AM-1008-03,Adult,Gray,40.769184821481700,-73.974542798408900,2018-10-08,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
40C-PM-1006-08,Adult,Gray,40.798189889073500,-73.957474957184800,2018-10-06,Ground Plane,By the main road,True,False,False,False,False,,False,False,False,False,False,False,False,True
15H-PM-1008-07,Adult,Gray,40.775753058356900,-73.966169446348800,2018-10-08,Ground Plane,along bottom of rock outcropping,False,False,False,True,True,,False,False,False,False,False,False,True,False
30C-AM-1014-01,Adult,Gray,40.790520834554900,-73.962688123474200,2018-10-14,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
19E-PM-1018-01,Adult,Gray,40.780390919948000,-73.966981434632600,2018-10-18,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True
4I-PM-1007-02,Adult,Black,40.766677179744200,-73.971826203446900,2018-10-07,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,False,False
8D-AM-1007-07,Adult,Gray,40.772828402519500,-73.974595371032800,2018-10-07,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
19F-PM-1017-03,Adult,Cinnamon,40.779886352290400,-73.965439748476300,2018-10-17,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
36I-AM-1017-08,Adult,Gray,40.792007446262200,-73.953295276310600,2018-10-17,Ground Plane,,False,True,False,False,False,chasing (#7),False,False,False,False,True,False,False,True
14F-AM-1007-06,Juvenile,Gray,40.776062004359000,-73.968962779100000,2018-10-07,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
14A-PM-1014-06,Adult,Gray,40.778382331129600,-73.973305698325000,2018-10-14,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
21G-PM-1007-04,,Gray,40.780992836417000,-73.963456322292600,2018-10-07,Ground Plane,,False,False,False,True,False,,False,False,False,True,False,False,False,True
